event_id,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type
223,Assam,Dima Hasao,Riao,Near Riao village.,25.205,93.008,True,,False,,none,,Earth,Slide
224,Assam,Dima Hasao,Haflong – Gunjung slide-1,"Near Gunjung village road
section",25.205528,93.020139,True,,True,2016,year,2016,Rock cum Debris,Slide
225,Assam,Dima Hasao,Semdikhar,"Semdikhar,NH-54",25.206,93.126,True,,False,2014,year,2014,Earth,Slide
226,Assam,Dima Hasao,Heuwangberam subsidence zone-1,"NH 54, Heuwangberam",25.207389,93.122778,True,,True,2016,year,2016,Debris,Subsidence
227,Assam,Dima Hasao,Heuwangbram,"Near Heuwangbram ,NH-54",25.208,93.121,True,,False,2014,year,2014,Earth,Slide
228,Assam,Dima Hasao,,"Data collected from Mahur-
Toulpui road.",25.21,93.25,True,,False,,none,,Debris,Slide
229,Assam,Dima Hasao,,Laisong Bazar to Hejaichak road,25.21,93.31,True,,False,,none,,Debris,Slide
231,Assam,Dima Hasao,"Haflong – Gunjung road section slide-
07",Near Gunjung village road,25.214944,93.021611,True,,True,2016,year,2016,Debris,Slide
232,Assam,Dima Hasao,Robi Nala Slide,MichiduiHaflong road,25.216881,92.982245,True,,False,,none,,Debris,Slide
233,Assam,Dima Hasao,"Haflong – Gunjung road section slide-
09","Haflong town, Dima Hasao",25.216944,93.011361,True,,True,2016,year,2016,Rock cum Debris,Slide
234,Assam,Dima Hasao,"Haflong – Gunjung road section slide-
08","Near Gunjung village road
section",25.2185,93.013111,True,,True,2016,year,2016,Debris,Slide
235,Assam,Dima Hasao,,"Laisong bazar to Chhota Laisong
road",25.22,93.29,True,,False,,none,,Debris,Slide
237,Assam,Dima Hasao,,Hejaichak to Hangrum road,25.22,93.34,True,,False,,none,,Debris,Slide
239,Assam,Dima Hasao,,Hejaichak to Hangrum road,25.22,93.35,True,,False,,none,,Debris,Slide
240,Assam,Dima Hasao,,Laisong Bazar to Hejaichak road,25.22,93.32,True,,False,,none,,Debris,Slide
242,Assam,Dima Hasao,Phiding slide,"Near Phiding Railway Station.
Between Mahur and Phiding RS,
NFR.",25.224278,93.222861,True,,False,2018-06-14,day,14 June 2018,Debris,Slide
243,Assam,Dima Hasao,Mahur-Wadringdisa slide,,25.229556,93.1556,True,,False,2010-04-02,day,02 April 2010,Debris,Slide
244,Assam,Dima Hasao,,Kipeilua village,25.23,93.34,True,,False,,none,,Debris,Slide
245,Assam,Dima Hasao,,"Along Jenam river, Laisong area",25.23,93.29,True,,False,2018,year,2018,Debris,Slide
246,Assam,Dima Hasao,Kalimkhu,"Kalimkhu (MauldemNew
Sangbar road)",25.238045,92.801279,True,,False,,none,,Soil,Slide
247,Assam,Dima Hasao,,"Laisong bazar to Chhota Laisong
road",25.24,93.28,True,,False,,none,,Debris,Slide
248,Assam,Dima Hasao,,"Laisong bazar to Chhota Laisong
road",25.24,93.27,True,,False,,none,,Debris,Slide
250,Assam,Dima Hasao,Heuwangbram,"Near Heuwangbram ,NH-54",25.242,93.14,True,,False,2014,year,2014,Earth,Slide
251,Assam,Dima Hasao,Kobak Slide.,"New Sangbar_ Kobak District
Road.",25.257696,92.809603,True,,False,,none,,Earth,Slide
252,Assam,Dima Hasao,Thingje–Hereilo slide No.1,Thingje–Hereilo road section,25.263528,93.390611,True,,False,,none,,Rock,Slide
253,Assam,Dima Hasao,Thingje–Hereilo slide No.2,Thingje–Hereilo road section,25.264056,93.409528,True,,False,,none,,Rock cum debris,Slide
254,Assam,Dima Hasao,Guilong–Semkhor slide No.1,Guilong–Semkhor road section,25.278472,93.252972,True,,False,,none,,Rock cum debris,Slide
255,Assam,Dima Hasao,Guilong–Semkhor slide No.2,Guilong–Semkhor road section,25.278917,93.253194,True,,False,,none,,Rock cum debris,Slide
256,Assam,Dima Hasao,Guilong–Semkhor slide No.3,Guilong–Semkhor road section.,25.282861,93.296111,True,,False,,none,,Debris,Slide
257,Assam,Dima Hasao,Kobak,New Sangbar-Kobak Road,25.290089,92.799175,True,,False,,none,,Debris cum earth,Slide
258,Assam,Dima Hasao,Nchen–Ngaulong slide No.2,Nchen–Ngaulong road section.,25.308028,93.471028,True,,False,,none,,Debris,Slide
259,Assam,Dima Hasao,Nchen–Ngaulong slide No.3,Nchen–Ngaulong road section.,25.309111,93.470694,True,,False,,none,,Debris,Slide
260,Assam,Dima Hasao,Vaitongsip,New Sangbar-Kobak road,25.320232,92.818091,True,,False,,none,,Earth,Slide
261,Assam,Dima Hasao,Vaitongsip,New Sangbar-Kobak Road,25.323731,92.80751,True,,False,,none,,Earth,Slide
262,Assam,Dima Hasao,Digarkaro Phaipha Slide No.2,"Digarkaro–Phaipha road
section.",25.328139,93.334056,True,,False,,none,,Rock cum debris,Slide
263,Assam,Dima Hasao,Digarkaro–Phaipha Slide No.1,"Digarkaro–Phaipha road
section.",25.332083,93.334639,True,,False,,none,,Debris,Slide
264,Assam,Dima Hasao,Vaitongsip Slide,Vaitongsip village,25.336054,92.82053,True,,False,,none,,Earth,Slide
265,Assam,Dima Hasao,Nutan Hajong–Nablaidisa slide No.1,"Nutan Hajong–Nablaidisa road
section",25.362583,93.257722,True,,False,,none,,Debris,Slide
266,Assam,Dima Hasao,Nutan Hajong–Nablaidisa slide No.2,"Nutan Hajong–Nablaidisa road
section.",25.369972,93.260306,True,,False,,none,,Rock cum debris,Slide
267,Assam,Dima Hasao,Mupa slide,North to Mupa,25.387,93.12,True,,False,,none,,Earth,Flow
268,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.13,"Approx. 500 m NW of
Mongjang.",25.394111,93.410417,True,,False,,none,,Rock cum debris,Slide
269,Assam,Dima Hasao,Gunjang Slide,"South to Dehangi (Gunjang-
Haflong road)",25.395431,92.990267,True,,False,,none,,Earth,Slide
270,Assam,Dima Hasao,Nobdi Langting–Phath slide.,"Nobdi Langting–Phath road
section",25.398083,93.297528,True,,False,,none,,Soil,Slide
271,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.12,"Kepre Tongikro Mongjang road
section.",25.402333,93.407583,True,,False,,none,,Soil,Slide
272,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.10,"Kepre Tongikro Mongjang road
section.",25.402472,93.390444,True,,False,,none,,Debris,Slide
273,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.11,"Kepre Tongikro Mongjang road
section.",25.4025,93.392194,True,,False,,none,,Soil,Slide
274,Assam,Dima Hasao,Dedaodip slide,"Dedaodip,NH-54",25.404,93.132,True,,False,,none,,Earth,Slide
275,Assam,Dima Hasao,Dedaodip slide,"Dedaodip,NH-54",25.405,93.133,True,,False,,none,,Earth,Slide
276,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.9,"Kepre Tongikro Mongjang road
section.",25.405,93.372194,True,,False,,none,,Rock cum debris,Slide
277,Assam,Dima Hasao,Bagha Slide,Umrangso_Dehangi Highway,25.40837,92.82826,True,,False,,none,,Rock,Slide
278,Assam,Dima Hasao,Digar nala slide No.1,"Nablaidisa–Nobdi Langting road
section",25.408497,93.283436,True,,False,,none,,Soil,Slide
279,Assam,Dima Hasao,Digar nala slide No.2,"Nablaidisa Nobdi Langting road
section.",25.410611,93.284,True,,False,,none,,Soil,Slide
280,Assam,Dima Hasao,Digar nala slide No.3,"Nobdi Langting–Darangbra road
section.",25.416056,93.284222,True,,False,,none,,Soil,Slide
281,Assam,Dima Hasao,Sericulture farm slide.,"Near Sericulture, Dehangi-
Umrangso road",25.41616,92.778653,True,,False,,none,,Debris cum earth,Slide
282,Assam,Dima Hasao,Mupa-Langting RF Rock slide,"NH 54, Mupa – Langting
Reserved Forest",25.417333,93.129083,True,,True,2015,year,2015,Rock,Slide
283,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.8,"Kepre Tongikro Mongjang road
section.",25.417528,93.372528,True,,False,,none,,Soil,Slide
284,Assam,Dima Hasao,Dehangi-1,Near Dehangi village,25.42,93.002,True,,False,2014,year,2014,Earth,Slide
285,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.7,"Kepre Tongikro Mongjang road
section.",25.420278,93.371306,True,,False,,none,,Debris,Slide
286,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.6,"Kepre Tongikro Mongjang road
section.",25.420806,93.371056,True,,False,,none,,Rock,Fall
287,Assam,Dima Hasao,Dongki nala slide.,"Kepre Tongikro Mongjang road
section.",25.421333,93.370361,True,,False,,none,,Debris,Slide
288,Assam,Dima Hasao,Dehangi Slide,Near Dehangi village,25.422535,92.989119,True,,False,,none,,Debris cum earth,Slide
289,Assam,Dima Hasao,Dehangi Slide,Umrangso_Dehangi Highway,25.423438,92.985022,True,,False,,none,,Debris cum earth,Slide
290,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.5,"Kepre Tongikro Mongjang road
section.",25.423806,93.369722,True,,False,,none,,Debris,Slide
291,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.4,"Kepre Tongikro Mongjang road
section.",25.423861,93.369417,True,,False,,none,,Debris,Slide
292,Assam,Dima Hasao,Dehangi-2,Near Dehangi village,25.424,93.0,True,,False,2014,year,2014,Earth,Slide
293,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.2,"Kepre Tongikro Mongjang road
section.",25.4255,93.363944,True,,False,,none,,Debris,Slide
294,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.3,"Kepre Tongikro Mongjang road
section.",25.425611,93.364444,True,,False,,none,,Debris,Slide
295,Assam,Dima Hasao,Darangibra–Kepre slide No.1,Darangibra–Kepre road section.,25.428597,93.312597,True,,False,,none,,Debris,Slide
296,Assam,Dima Hasao,NE of Darangibra slide.,"Approx. 3.5 km NE of
Darangibra.",25.433903,93.328944,True,,False,,none,,Debris,Slide
297,Assam,Dima Hasao,Baigaon Slide,Near Baigaon village,25.434031,92.885056,True,,False,,none,,Debris cum earth,Slide
298,Assam,Dima Hasao,Sengya Sambhudhan school slide No.2,"Approx. 500 m south of Sengya
Sambhudhan school",25.435639,93.405944,True,,False,,none,,Debris,Slide
299,Assam,Dima Hasao,New Nkio–Phaikulum slide No.2.,"New Nkio–Phaikulum road
section.",25.435917,93.455944,True,,False,,none,,Debris,Slide
300,Assam,Dima Hasao,Daoblibdisa market slide No.1,Near Daoblibdisa market,25.4365,93.402333,True,,False,,none,,Soil,Slide
301,Assam,Dima Hasao,Sengya Sambhudhan school slide No.1,"Approx. 500 m south of Sengya
Sambhudhan school",25.436528,93.4065,True,,False,,none,,Debris,Slide
302,Assam,Dima Hasao,Sengya Sambhudhan school slide No.3,"Approx. 500 m south of sengya
Sambhudhan school",25.436639,93.405917,True,,False,,none,,Debris,Slide
303,Assam,Dima Hasao,Daoblibdisa market slide No.2,Near Daoblibdisa market,25.436694,93.402944,True,,False,,none,,Soil,Slide
304,Assam,Dima Hasao,Daoblibdisa market slide No.4,Near Daoblibdisa market,25.436861,93.404583,True,,False,,none,,Debris,Slide
305,Assam,Dima Hasao,New Nkio–Phaikulum slide No.1.,"New Nkio–Phaikulum road
section.",25.436972,93.454111,True,,False,,none,,Debris,Slide
306,Assam,Dima Hasao,Daoblibdisa market slide No.3,Near Daoblibdisa market,25.437111,93.403639,True,,False,,none,,Soil,Slide
307,Assam,Dima Hasao,Daoblibdisa market slide No.5,Near Daoblibdisa market,25.4375,93.404444,True,,False,,none,,Debris,Slide
308,Assam,Dima Hasao,Greenwood school compound Slide.,"Greenwood school compound,
Khepre.",25.437722,93.349889,True,,False,,none,,Soil,Slide
309,Assam,Dima Hasao,Kepre Tongikro Mongjang slide No.1,"Kepre Tongikro Mongjang road
section.",25.438694,93.362583,True,,False,,none,,Debris,Slide
310,Assam,Dima Hasao,Amardisa Slide,Near Amardisa village,25.438723,92.912025,True,,False,,none,,Earth,Slide
311,Assam,Dima Hasao,Darangibra–Kepre slide No.2,Darangibra–Kepre road section.,25.439372,93.354197,True,,False,,none,,Debris,Slide
312,Assam,Dima Hasao,Amrudissa slide,Near Amrudisa village,25.441734,92.892033,True,,False,,none,,Debris cum earth,Slide
313,Assam,Dima Hasao,Amrudisa Slide,Near Amrudisa village,25.441757,92.907383,True,,False,,none,,Earth,Slide
314,Assam,Dima Hasao,Dalmia cement plant slide.,"Dalmia cement plant, 16 kilo.",25.443082,92.989873,True,,False,,none,,Earth,Slide
315,Assam,Dima Hasao,Nkio–Prasadimdik slide No.8,Nkio–Prasadimdik road section.,25.443417,93.421444,True,,False,,none,,Debris,Slide
316,Assam,Dima Hasao,Nkio Prasadimdik slide No.1,NkioPrasadimdik road section,25.443639,93.431444,True,,False,,none,,Debris,Slide
317,Assam,Dima Hasao,Nkio–Prasadimdik slide No.3,Nkio–Prasadimdik road section.,25.443861,93.426222,True,,False,,none,,Debris,Slide
318,Assam,Dima Hasao,Nkio–Prasadimdik slide No.7,Nkio–Prasadimdik road section.,25.443972,93.422778,True,,False,,none,,Debris,Slide
319,Assam,Dima Hasao,Nkio–Prasadimdik slide No.2,Nkio–Prasadimdik road section.,25.444028,93.4265,True,,False,,none,,Debris,Slide
320,Assam,Dima Hasao,Nkio–Prasadimdik slide No.4,Nkio–Prasadimdik road section.,25.444167,93.425528,True,,False,,none,,Rock cum debris,Slide
321,Assam,Dima Hasao,Nkio Prasadimdik slide No.5,Nkio Prasadimdik road section.,25.444194,93.424694,True,,False,,none,,Debris,Slide
322,Assam,Dima Hasao,Nkio–Prasadimdik slide No.6,Nkio–Prasadimdik road section.,25.444306,93.423944,True,,False,,none,,Debris,Slide
323,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.10","Kepre–Koladisa–Prasadimdik
road section",25.446056,93.408583,True,,False,,none,,Debris,Slide
324,Assam,Dima Hasao,"Kepre–Koladisa Prasadimdik slide
No.1","Kepre–Koladisa Prasadimdik
road section",25.447528,93.364417,True,,False,,none,,Rock cum debris,Slide
325,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.2","Kepre–Koladisa–Prasadimdik
road section",25.449056,93.370861,True,,False,,none,,Debris,Slide
326,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.9","Kepre–Koladisa–Prasadimdik
road section",25.452278,93.394333,True,,False,,none,,Soil,Slide
327,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.8","Kepre–Koladisa–Prasadimdik
road section",25.453167,93.394667,True,,False,,none,,Soil,Slide
328,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.3","Kepre–Koladisa–Prasadimdik
road section",25.453528,93.371194,True,,False,,none,,Debris,Slide
329,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.4","Kepre–Koladisa–Prasadimdik
road section",25.453611,93.371389,True,,False,,none,,Debris,Slide
330,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.6","Kepre–Koladisa–Prasadimdik
road section",25.454083,93.375972,True,,False,,none,,Debris,Slide
331,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.5","Kepre–Koladisa–Prasadimdik
road section",25.455333,93.374472,True,,False,,none,,Debris,Slide
332,Assam,Dima Hasao,"Kepre–Koladisa–Prasadimdik slide
No.7","Kepre–Koladisa–Prasadimdik
road section",25.462361,93.384306,True,,False,,none,,Debris,Slide
333,Assam,Dima Hasao,,"NH 54, near Langting, Dima
Hasao (NC Hills)",25.50669,93.10536,True,,False,2015,year,2015,Debris,Slide
334,Assam,Dima Hasao,16 Kilo Slide-II,"Near Limestone Quarry of
Dalmia cement plant",25.513567,92.784825,True,,False,,none,,Debris cum earth,Subsidence
335,Assam,Dima Hasao,Dalmia cement plant slide.,"Dalmia cement plant, 16 kilo.",25.51402,92.765435,True,,False,,none,,Debris cum earth,Slide
336,Assam,Dima Hasao,Lumsajor (Kopili Power house road),Kopili road,25.569,92.71653,True,,False,,none,,Debris,Slide
337,Assam,Dima Hasao,S of Namghar (NEEPCO colony),Kopili road,25.57994,92.72822,True,,False,,none,,Debris,Slide
338,Assam,Dima Hasao,,"NH 54, about 1.5 km West of
Purana Dibolong",25.61092,93.09178,True,,False,2015,year,2015,Debris,Slide
339,Assam,Dima Hasao,,"NH 54, 3 km North of Hatikhali",25.64897,93.12083,True,,False,2015,year,2015,Debris,Slide
340,Assam,Dima Hasao,,"NH 54, about 2.5 km SEof
Langlao Disa (NC Hills)",25.65167,93.12083,True,,False,2014,year,2014,Earth,Slide
341,Assam,Dima Hasao,,"NH 54, about 2km SE of Langlao
Disa (NC Hills)",25.65792,93.11811,True,,False,2014,year,2014,Debris,Slide
342,Assam,Dima Hasao,,"NH 54, about 2km SE of Langlao
Disa (NC Hills)",25.65839,93.11808,True,,False,2015,year,2015,Debris,Slide
343,Assam,Dima Hasao,,"NH 54, about 1 km East of
Langlao Disa",25.67153,93.11522,True,,False,2015,year,2015,Debris,Topple
344,Assam,Dima Hasao,,"Manderdisa Daolapur 3, Dima
Hasao",25.72486,93.131083,True,,False,2015,year,2015,Debris,Slide
345,Assam,Dima Hasao,,"Manderdisa Daolapur 3, Dima
Hasao",25.72561,93.13075,True,,False,2015,year,2015,Debris,Slide
346,Assam,West Karbi Anglong,Umpu,"SH-18, S of Umpu",25.75933,92.52258,True,,False,,none,,Earth cum Rock,Slide
347,Assam,Kamrup (Rural),Noth Lumpi slide,Boko-Lumpi road,25.79,91.24,True,,False,,none,,Debris,Slide
348,Assam,West Karbi Anglong,NW of Umrasi,"SH-18, Hamren-Umpu road",25.79939,92.52653,True,,False,,none,,Earth,Slide
349,Assam,West Karbi Anglong,Hamren-Longpai road slide,"~1 Km North of Longpai,
Longpai road section",25.809417,92.474833,True,,False,2016,year,2016,Rock cum Debris,Slide
350,Assam,Karbi Anglong,Dhansiri,DiphuDhansiri road,25.81044,93.58616,True,,False,,none,,Soil,Slide
351,Assam,West Karbi Anglong,N of Rongkhong-4,"SH-18, Hamren-Umpu road",25.81175,92.55003,True,,False,,none,,Earth,Slide
352,Assam,West Karbi Anglong,N of Rongkhong-5,"SH-18, Hamren-Umpu road",25.812,92.55069,True,,False,,none,,Debris,Slide
353,Assam,West Karbi Anglong,N of Rongkhong-3,"SH-18, Hamren-Umpu road",25.81236,92.55156,True,,False,,none,,Earth,Slide
354,Assam,West Karbi Anglong,N of Rongkhong-2,"SH-18, Hamren-Umpu road",25.81428,92.55422,True,,False,,none,,Debris,Slide
355,Assam,West Karbi Anglong,N of Rongkhong-1,"SH-18, Hamren-Umpu road",25.81542,92.5535,True,,False,,none,,Debris,Slide
356,Assam,West Karbi Anglong,Derajuri-2,"Pangyatiso-Derajuri-Kolonga
road",25.81678,92.71878,True,,False,,none,,Earth,Slide
357,Assam,West Karbi Anglong,Derajuri-1,"Pangyatiso-Derajuri-Kolonga
road",25.81689,92.71744,True,,False,,none,,Earth,Slide
358,Assam,Nagaon,,"NH 54, About 2km SW of
Arlongapai, Nagaon",25.81756,93.10886,True,,False,2015,year,2015,Rock,Fall
359,Assam,West Karbi Anglong,N of Tarang,"Pangyatiso-Derajuri-Kolonga
road",25.81806,92.74872,True,,False,,none,,Earth,Slide
360,Assam,West Karbi Anglong,S of Ambinong-4,"SH-18, Hamren-Umpu road",25.82108,92.544,True,,False,,none,,Debris,Slide
361,Assam,West Karbi Anglong,S of Ambinong-3,"SH-18, Hamren-Umpu road",25.822458,92.546381,True,,False,,none,,Debris,Slide
362,Assam,Karbi Anglong,Taralangso,DiphuLumding road,25.82522,93.4243,True,,False,,none,,Soil cum debris,Slide
363,Assam,West Karbi Anglong,S of Ambinong-2,"SH-18, Hamren-Umpu road",25.82528,92.54775,True,,False,,none,,Rock cum Debris,Slide
364,Assam,West Karbi Anglong,S of Ambinong-1,"SH-18, Hamren-Umpu road",25.82769,92.55658,True,,False,,none,,Earth cum Rock,Slide
365,Assam,Karbi Anglong,Panbari,DiphuDhansiri road,25.83128,93.45257,True,,False,,none,,Soil cum debris,Slide
366,Assam,Kamrup (Rural),Ukiam slide,Ukiam,25.84,91.35,True,,False,2018,year,2018,Debris,Slide
367,Assam,Karbi Anglong,Dharamnala1,Diphu,25.84152,93.45138,True,,False,,none,,Soil,Slide
368,Assam,Karbi Anglong,Dharamnala2,Diphu,25.84267,93.45244,True,,False,,none,,Soil cum debris,Slide
369,Assam,Karbi Anglong,Matipung,Diphu,25.84444,93.45331,True,,False,,none,,Soil cum debris,Slide
370,Assam,West Karbi Anglong,Amlong,Hamren-Amlong road,25.84494,92.61514,True,,False,,none,,Debris,Slide
371,Assam,Karbi Anglong,Hafjan Kidingpur5,DhansiriChiru Timung road,25.84512,93.56682,True,,False,,none,,Debris,Slide
372,Assam,Karbi Anglong,Nowgong2,"Along Northeast Frontiers
Railway line",25.84516,93.68408,True,,False,,none,,Debris,Slide
373,Assam,Karbi Anglong,Nowgong1,DiphuDimapur road,25.84541,93.68312,True,,False,,none,,Debris,Slide
374,Assam,Karbi Anglong,Nowgong3,"Along Northeast Frontiers
Railway line",25.8465,93.687,True,,False,,none,,Debris,Slide
375,Assam,Karbi Anglong,NowgongTilabasti,Near Railway line,25.84782,93.70174,True,,False,,none,,Rock cum debris,Slide
376,Assam,West Karbi Anglong,Pangyatiso,"Mikading-Pangyatiso-Ranghidi
road",25.84875,92.68328,True,,False,,none,,Rock cum Debris,Slide
377,Assam,West Karbi Anglong,NE of Pangyatiso-3,"Mikading-Pangyatiso-Ranghidi
road",25.84967,92.69042,True,,False,,none,,Earth cum Rock,Slide
378,Assam,West Karbi Anglong,NE of Pangyatiso-2,"Mikading-Pangyatiso-Ranghidi
road",25.84992,92.69072,True,,False,,none,,Earth cum Rock,Slide
379,Assam,Karbi Anglong,Hafjan Kidingpur4,DhansiriChiru Timung road,25.85072,93.56682,True,,False,,none,,Debris,Slide
380,Assam,West Karbi Anglong,NE of Pangyatiso-1,"Mikading-Pangyatiso-Ranghidi
road",25.8515,92.69203,True,,False,,none,,Earth cum Rock,Slide
381,Assam,West Karbi Anglong,Hamren-2,"SH-18, Hamren road",25.85167,92.58089,True,,False,,none,,Debris,Slide
382,Assam,Karbi Anglong,Hafjan Kidingpur3,DhansiriChiru Timung road,25.85189,93.56633,True,,False,,none,,Debris,Slide
383,Assam,Karbi Anglong,Hafjan Kidingpur2,DhansiriChiru Timung road,25.85487,93.56583,True,,False,,none,,Debris,Slide
384,Assam,Karbi Anglong,Hafjan Kidingpur1,DhansiriChiru Timung road,25.85498,93.56638,True,,False,,none,,Debris,Slide
385,Assam,West Karbi Anglong,Hamren-4,Hamren,25.85544,92.57369,True,,False,,none,,Debris,Slide
386,Assam,West Karbi Anglong,SE of Rongsope,Kolonga-Teran-Rongsope road,25.85992,92.72558,True,,False,,none,,Debris,Slide
387,Assam,West Karbi Anglong,Hamren-3,Hamren,25.864186,92.571047,True,,False,,none,,Debris,Slide
388,Assam,West Karbi Anglong,Hamren-1,"SH-18, Hamren road",25.86958,92.59411,True,,False,,none,,Rock cum Debris,Slide
389,Assam,Karbi Anglong,Dilaiji,DilaijiMon Terang road,25.88494,93.45792,True,,False,,none,,Soil,Slide
390,Assam,West Karbi Anglong,SW of Tiriphlang,"SH-19, Donkamokam-Hamren
road",25.88692,92.61347,True,,False,,none,,Debris,Slide
